8.863095644125323913e-01,9.078849140602314183e-01,8.747860444334513152e-01,9.197107629884766489e-01,9.271205431017258691e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.339781226054162944e-01,4.840118382632112581e-01,7.640520521522404795e-01,7.641072759938084547e-01,6.896482239964780714e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
4.908012753630094371e-01,6.168877487392749881e-01,7.696822142721575499e-01,7.493548735467362443e-01,7.598936139467658002e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
2.472340512291876992e-06,3.875565229071473248e-06,7.499960030723741289e-01,7.265000072812461962e-01,6.561721354165104270e-01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
2.131834094666015843e-04,1.172511224396821650e-08,2.808837939956315144e-01,8.359218022576858642e-02,2.085806527862791859e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
2.109097670403319898e-06,4.055333231814594805e-03,4.577447869743888620e-01,3.932076145412901624e-01,3.634157490888190734e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
7.139604652842130861e-01,7.387804971720408620e-01,8.143869692879716071e-01,8.761605103910229397e-01,7.873878160337028920e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00
5.495100653826416881e-01,5.327645190352290339e-01,7.817474012581052678e-01,7.655010835858402363e-01,6.527545758644175411e-01,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00
6.299803303518081155e-01,6.968256614923989956e-01,8.218962570497747588e-01,8.206771178427731961e-01,7.667543565212434631e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
3.491885936488557185e-04,1.348027398271146003e-03,7.878615496227675541e-01,7.693157396445906571e-01,7.193369769237449862e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
6.751082628861231338e-01,7.091115043440128218e-01,7.670051886908568761e-01,7.722346466912549667e-01,7.804920474539128739e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.357490959866415180e-04,5.472326640346787327e-05,3.651733979512152839e-01,5.541352575733433650e-01,4.304444458102789639e-01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
